1442642090652069,-428.915700, 242.775600, -9926.000000
1442642090662311,-430.915700, 246.775600, -9912.000000
1442642090672548,-436.915700, 256.775600, -9900.000000
1442642090682754,-442.915700, 266.775600, -9886.000000
1442642090692992,-438.915700, 274.775600, -9878.000000
1442642090703271,-438.915700, 284.775600, -9872.000000
1442642090713579,-432.915700, 282.775600, -9872.000000
1442642090723842,-426.915700, 280.775600, -9872.000000
1442642090734068,-426.915700, 274.775600, -9872.000000
1442642090744398,-426.915700, 272.775600, -9872.000000
1442642090754691,-426.915700, 270.775600, -9872.000000
1442642090764999,-432.915700, 276.775600, -9870.000000
1442642090775288,-438.915700, 278.775600, -9868.000000
1442642090785559,-440.915700, 284.775600, -9874.000000
1442642090795827,-444.915700, 288.775600, -9876.000000
1442642090806072,-446.915700, 294.775600, -9880.000000
1442642090816408,-450.915700, 298.775600, -9884.000000
1442642090826667,-456.915700, 302.775600, -9890.000000
1442642090836935,-458.915700, 306.775600, -9890.000000
1442642090847272,-464.915700, 304.775600, -9890.000000
1442642090857557,-474.915700, 304.775600, -9886.000000
1442642090867847,-484.915700, 302.775600, -9882.000000
1442642090878095,-492.915700, 296.775600, -9872.000000
1442642090888406,-498.915700, 294.775600, -9868.000000
1442642090898721,-502.915700, 294.775600, -9870.000000
1442642090909001,-500.915700, 288.775600, -9870.000000
1442642090919265,-492.915700, 286.775600, -9874.000000
1442642090929528,-480.915700, 288.775600, -9882.000000
1442642090939812,-470.915700, 288.775600, -9882.000000
1442642090950135,-456.915700, 290.775600, -9888.000000
1442642090960469,-450.915700, 298.775600, -9896.000000
1442642090970766,-448.915700, 302.775600, -9902.000000
1442642090981017,-448.915700, 300.775600, -9910.000000
1442642090991325,-452.915700, 296.775600, -9914.000000
1442642091001582,-454.915700, 292.775600, -9906.000000
1442642091011899,-458.915700, 286.775600, -9898.000000
1442642091022195,-458.915700, 280.775600, -9892.000000
1442642091032485,-464.915700, 284.775600, -9886.000000
1442642091042741,-464.915700, 282.775600, -9884.000000
1442642091053015,-464.915700, 274.775600, -9886.000000
1442642091063235,-458.915700, 268.775600, -9888.000000
1442642091073412,-458.915700, 264.775600, -9890.000000
1442642091083575,-456.915700, 256.775600, -9896.000000
1442642091093734,-456.915700, 254.775600, -9904.000000
1442642091103895,-466.915700, 258.775600, -9910.000000
1442642091114055,-474.915700, 258.775600, -9916.000000
1442642091124215,-478.915700, 260.775600, -9920.000000
1442642091134421,-482.915700, 266.775600, -9914.000000
1442642091144628,-486.915700, 276.775600, -9902.000000
1442642091154884,-482.915700, 290.775600, -9884.000000
1442642091165109,-480.915700, 298.775600, -9868.000000
1442642091175322,-480.915700, 300.775600, -9858.000000
1442642091185594,-474.915700, 298.775600, -9848.000000
1442642091195895,-466.915700, 292.775600, -9850.000000
1442642091206183,-456.915700, 280.775600, -9864.000000
1442642091216451,-446.915700, 276.775600, -9876.000000
1442642091226693,-448.915700, 276.775600, -9878.000000
1442642091236992,-452.915700, 278.775600, -9890.000000
1442642091247252,-460.915700, 282.775600, -9888.000000
1442642091257545,-470.915700, 290.775600, -9878.000000
1442642091267794,-480.915700, 296.775600, -9868.000000
1442642091278066,-472.915700, 292.775600, -9874.000000
1442642091288393,-464.915700, 284.775600, -9874.000000
1442642091298661,-458.915700, 274.775600, -9878.000000
1442642091308925,-458.915700, 262.775600, -9888.000000
1442642091319221,-462.915700, 248.775600, -9896.000000
1442642091329508,-470.915700, 246.775600, -9898.000000
1442642091339781,-478.915700, 246.775600, -9902.000000
1442642091350069,-488.915700, 248.775600, -9904.000000
1442642091360425,-488.915700, 252.775600, -9910.000000
1442642091370690,-484.915700, 258.775600, -9918.000000
1442642091380982,-480.915700, 264.775600, -9920.000000
1442642091391258,-474.915700, 264.775600, -9922.000000
1442642091401507,-464.915700, 268.775600, -9922.000000
1442642091411739,-456.915700, 266.775600, -9914.000000
1442642091422028,-448.915700, 268.775600, -9906.000000
1442642091432286,-450.915700, 262.775600, -9904.000000
1442642091442556,-456.915700, 262.775600, -9900.000000
1442642091452935,-460.915700, 258.775600, -9902.000000
1442642091463173,-468.915700, 256.775600, -9906.000000
1442642091473494,-474.915700, 252.775600, -9910.000000
1442642091483819,-472.915700, 254.775600, -9910.000000
1442642091494117,-466.915700, 260.775600, -9906.000000
1442642091504415,-468.915700, 260.775600, -9900.000000
1442642091514740,-472.915700, 262.775600, -9892.000000
1442642091525011,-474.915700, 262.775600, -9884.000000
1442642091535278,-476.915700, 262.775600, -9880.000000
1442642091545545,-486.915700, 258.775600, -9876.000000
1442642091555862,-486.915700, 258.775600, -9876.000000
1442642091566183,-480.915700, 260.775600, -9876.000000
1442642091576427,-476.915700, 262.775600, -9878.000000
1442642091586717,-468.915700, 266.775600, -9876.000000
1442642091596954,-454.915700, 272.775600, -9876.000000
1442642091607220,-444.915700, 278.775600, -9872.000000
1442642091617528,-446.915700, 282.775600, -9868.000000
1442642091627793,-450.915700, 286.775600, -9862.000000
1442642091638046,-456.915700, 290.775600, -9862.000000
1442642091648338,-466.915700, 288.775600, -9864.000000
1442642091658600,-474.915700, 286.775600, -9870.000000
1442642091668927,-474.915700, 282.775600, -9876.000000
