1442375978312772,-30.584118, -348.644747, 2262.805865, -0.122682, 0.117128, 0.105841, -3.085581, 0.025936, 0.399828
1442375978322958,-32.209230, -347.355835, 2264.054609, -0.123078, 0.115082, 0.108134, -3.085344, 0.025344, 0.399042
1442375978333109,-33.788342, -345.873189, 2265.477637, -0.111672, 0.115477, 0.108583, -3.084843, 0.025205, 0.398780
1442375978343257,-35.358994, -344.388608, 2266.961286, -0.119098, 0.101103, 0.111745, -3.084851, 0.025618, 0.399065
1442375978353412,-36.908506, -342.888846, 2268.430375, -0.124390, 0.104851, 0.117975, -3.085263, 0.025953, 0.399516
1442375978363551,-38.187184, -341.483318, 2269.950153, -0.131817, 0.122124, 0.125409, -3.084385, 0.026305, 0.399811
1442375978373704,-39.462635, -340.108157, 2271.415283, -0.137109, 0.126353, 0.132842, -3.083848, 0.025375, 0.400270
1442375978383857,-40.758024, -338.985472, 2272.703815, -0.148167, 0.122109, 0.141015, -3.083350, 0.024825, 0.400412
1442375978394018,-42.065070, -337.873831, 2273.990833, -0.142337, 0.132004, 0.141829, -3.082786, 0.024037, 0.400471
1442375978404166,-43.417599, -336.802881, 2275.313234, -0.138476, 0.123899, 0.139854, -3.082085, 0.023380, 0.399942
1442375978414274,-44.989827, -335.720111, 2276.625591, -0.138629, 0.116064, 0.136581, -3.082407, 0.022480, 0.399578
1442375978425441,-46.578938, -334.691251, 2277.896689, -0.136573, 0.104953, 0.133403, -3.082241, 0.022753, 0.399241
1442375978436020,-48.123930, -333.542280, 2279.527567, -0.140559, 0.104560, 0.126189, -3.081127, 0.021946, 0.399287
1442375978446170,-49.659118, -332.401966, 2281.155848, -0.145684, 0.104103, 0.126823, -3.080050, 0.021136, 0.399048
1442375978456324,-51.204653, -331.286386, 2282.765390, -0.149278, 0.104718, 0.131593, -3.078935, 0.020554, 0.399178
1442375978468250,-52.544228, -330.195360, 2284.381770, -0.146630, 0.105764, 0.137711, -3.077859, 0.019745, 0.399116
1442375978478374,-53.829977, -329.123006, 2286.019181, -0.148420, 0.105633, 0.138755, -3.076715, 0.019438, 0.398621
1442375978488484,-55.155864, -328.188094, 2287.311521, -0.141676, 0.102406, 0.147693, -3.076953, 0.019722, 0.398170
1442375978505767,-56.489938, -327.323841, 2288.682121, -0.137655, 0.090984, 0.154073, -3.076886, 0.020356, 0.398063
1442375978515927,-57.790845, -326.507753, 2290.054538, -0.132805, 0.079263, 0.150257, -3.076901, 0.020284, 0.397693
1442375978526073,-59.327664, -325.725052, 2291.423105, -0.119782, 0.072223, 0.145150, -3.076735, 0.021149, 0.397758
1442375978536236,-60.923189, -324.914969, 2292.792333, -0.119826, 0.069868, 0.145059, -3.076635, 0.020258, 0.398140
1442375978546418,-62.495336, -324.060690, 2294.420588, -0.128242, 0.067315, 0.140302, -3.076022, 0.020221, 0.398148
1442375978556573,-64.041200, -323.189176, 2295.981136, -0.132458, 0.072742, 0.134932, -3.076184, 0.020335, 0.398303
1442375978566752,-65.610082, -322.334405, 2297.599347, -0.137884, 0.079521, 0.139899, -3.075800, 0.020288, 0.398716
1442375978576912,-66.903716, -321.529204, 2299.174667, -0.152892, 0.081257, 0.144717, -3.076062, 0.019200, 0.398720
1442375978587068,-68.240156, -320.800289, 2300.802688, -0.153043, 0.081165, 0.149684, -3.075823, 0.019708, 0.398750
1442375978597201,-69.538725, -320.164380, 2302.150559, -0.147627, 0.077775, 0.154534, -3.075830, 0.019621, 0.398943
1442375978607334,-70.821536, -319.661072, 2303.520632, -0.142812, 0.072280, 0.159616, -3.075305, 0.019532, 0.398918
1442375978617478,-72.103198, -319.150718, 2304.805402, -0.138305, 0.065562, 0.152964, -3.075280, 0.018819, 0.398796
1442375978627612,-73.412162, -318.679155, 2306.203045, -0.133179, 0.057704, 0.148752, -3.074629, 0.019258, 0.398575
1442375978637744,-74.606820, -318.162668, 2307.523526, -0.128003, 0.052049, 0.143811, -3.075032, 0.019348, 0.398576
1442375978647903,-75.841600, -317.720687, 2308.852198, -0.127807, 0.049560, 0.139599, -3.075158, 0.019376, 0.398517
1442375978658058,-77.103623, -317.258698, 2310.157779, -0.125758, 0.049821, 0.133696, -3.075362, 0.018915, 0.398471
1442375978668235,-78.354503, -316.840059, 2311.498688, -0.124295, 0.047986, 0.134718, -3.075513, 0.019484, 0.398635
1442375978678401,-79.584960, -316.401788, 2312.727363, -0.123183, 0.047302, 0.133292, -3.075790, 0.019463, 0.398851
1442375978688536,-80.822394, -316.068577, 2313.994222, -0.122769, 0.043682, 0.132602, -3.075460, 0.018968, 0.399143
1442375978703652,-82.098361, -315.757387, 2315.305874, -0.121707, 0.037737, 0.122373, -3.075775, 0.018666, 0.399269
1442375978713812,-83.311849, -315.446383, 2316.625621, -0.122332, 0.033664, 0.122195, -3.076054, 0.018138, 0.399352
1442375978723961,-84.528389, -315.163330, 2317.953585, -0.114359, 0.031015, 0.120843, -3.076261, 0.017713, 0.399434
1442375978734128,-85.992173, -314.916224, 2319.306795, -0.114126, 0.027254, 0.120664, -3.076470, 0.017116, 0.399330
1442375978746732,-87.475578, -314.691180, 2320.668695, -0.112809, 0.025539, 0.120482, -3.076418, 0.016498, 0.398732
1442375978759254,-88.896776, -314.460266, 2322.218374, -0.112575, 0.025110, 0.129747, -3.076987, 0.015891, 0.398457
1442375978769409,-90.355882, -314.247026, 2323.786648, -0.111907, 0.023188, 0.129937, -3.076738, 0.015368, 0.398279
1442375978779529,-91.776231, -314.070887, 2325.382579, -0.117724, 0.021091, 0.126548, -3.076438, 0.014954, 0.397850
1442375978789665,-92.927548, -313.931147, 2326.961805, -0.117289, 0.020429, 0.131456, -3.076313, 0.014609, 0.397945
1442375978799795,-94.086501, -313.831494, 2328.535246, -0.116632, 0.017536, 0.136826, -3.076317, 0.014166, 0.398221
1442375978809927,-95.261230, -313.828082, 2329.881159, -0.115375, 0.013915, 0.141272, -3.075125, 0.013446, 0.398043
1442375978820069,-96.390734, -313.860153, 2331.216853, -0.115025, 0.009083, 0.141442, -3.074715, 0.012712, 0.397912
1442375978830227,-97.557006, -313.906650, 2332.468045, -0.115208, 0.004687, 0.144466, -3.074297, 0.011869, 0.397637
1442375978840377,-98.705609, -313.998350, 2333.785756, -0.113943, -0.001320, 0.139544, -3.073887, 0.010848, 0.397391
1442375978850490,-99.818500, -314.068287, 2335.082433, -0.113694, -0.004671, 0.133648, -3.074062, 0.009943, 0.397237
1442375978860643,-100.867954, -314.185496, 2336.396586, -0.113939, -0.007047, 0.128470, -3.073937, 0.009648, 0.397362
1442375978870809,-101.992642, -314.321023, 2337.688387, -0.112760, -0.009081, 0.128017, -3.073829, 0.009190, 0.396840
1442375978880980,-103.049802, -314.543556, 2339.008834, -0.110551, -0.012541, 0.129347, -3.073432, 0.009045, 0.397259
1442375978891113,-104.137135, -314.729747, 2340.301317, -0.109065, -0.014409, 0.129270, -3.072890, 0.008771, 0.396907
1442375978914832,-105.175437, -315.023648, 2341.644635, -0.107105, -0.015504, 0.129591, -3.072434, 0.008367, 0.396969
1442375978924958,-106.480462, -315.320986, 2342.936965, -0.104930, -0.017571, 0.115031, -3.072485, 0.008048, 0.396618
1442375978935075,-107.915114, -315.748883, 2344.319355, -0.091676, -0.017383, 0.115109, -3.072650, 0.008054, 0.396944
1442375978945190,-109.391748, -316.159660, 2345.934749, -0.100200, -0.021129, 0.114669, -3.073289, 0.007736, 0.396771
1442375978955339,-110.787391, -316.671866, 2347.785662, -0.106916, -0.027548, 0.116110, -3.073776, 0.007741, 0.396921
1442375978966188,-112.203776, -317.171481, 2349.546439, -0.112354, -0.034280, 0.122085, -3.073889, 0.008477, 0.396572
1442375978976357,-113.386203, -317.660925, 2351.400307, -0.119069, -0.039531, 0.147233, -3.073883, 0.008100, 0.396705
1442375978986507,-114.347650, -318.121071, 2353.182970, -0.136425, -0.046119, 0.157730, -3.073702, 0.007879, 0.396657
1442375978996654,-115.206826, -318.649989, 2354.774306, -0.130483, -0.047208, 0.163570, -3.073470, 0.007670, 0.396691
1442375979008514,-116.132873, -319.163446, 2356.067915, -0.121925, -0.046181, 0.167608, -3.073351, 0.007380, 0.396488
1442375979018665,-117.040519, -319.716231, 2357.408453, -0.112749, -0.046037, 0.162079, -3.072250, 0.006846, 0.396487
1442375979028833,-117.920608, -320.292140, 2358.740359, -0.100862, -0.045070, 0.151802, -3.071460, 0.006945, 0.396028
1442375979038997,-118.795884, -320.896904, 2360.060530, -0.091974, -0.047903, 0.141319, -3.070936, 0.006876, 0.395984
1442375979049152,-119.712801, -321.478563, 2361.360837, -0.086777, -0.050148, 0.135930, -3.070463, 0.006636, 0.395963
1442375979059323,-120.596984, -322.099351, 2362.723694, -0.085055, -0.053288, 0.130977, -3.070143, 0.006613, 0.396209
1442375979069452,-121.428846, -322.773350, 2364.105840, -0.085432, -0.057530, 0.130542, -3.070504, 0.006460, 0.396536
1442375979079582,-122.283443, -323.454098, 2365.430188, -0.087874, -0.062311, 0.131143, -3.070673, 0.006499, 0.396326
1442375979089702,-123.112572, -324.170079, 2366.769109, -0.087076, -0.064561, 0.132456, -3.070430, 0.006496, 0.396393
1442375979105827,-123.882027, -324.910167, 2368.109928, -0.085443, -0.065312, 0.123109, -3.070187, 0.005916, 0.395666
1442375979115944,-124.765933, -325.867318, 2369.388404, -0.084606, -0.066546, 0.121971, -3.069672, 0.005184, 0.395582
1442375979126078,-125.727907, -326.761876, 2370.690700, -0.076839, -0.062417, 0.121695, -3.069410, 0.004665, 0.395222
1442375979136192,-126.600773, -327.734117, 2372.219903, -0.076041, -0.068202, 0.121357, -3.069522, 0.003923, 0.395797
1442375979146317,-127.493286, -328.697275, 2373.680496, -0.077245, -0.073078, 0.119768, -3.070518, 0.003260, 0.395696
1442375979156469,-128.375382, -329.752359, 2375.157129, -0.078081, -0.081656, 0.133377, -3.070465, 0.003343, 0.396271
1442375979166613,-129.080759, -330.617439, 2376.605452, -0.079072, -0.085871, 0.137194, -3.070905, 0.003836, 0.396055
1442375979176773,-129.725109, -331.581376, 2378.006157, -0.087159, -0.095717, 0.139065, -3.070734, 0.003292, 0.396015
1442375979186909,-130.415333, -332.525323, 2379.125513, -0.083805, -0.093547, 0.134691, -3.070276, 0.003350, 0.395868
1442375979197056,-131.025023, -333.539898, 2380.306556, -0.078860, -0.093147, 0.132268, -3.069288, 0.003431, 0.395829
1442375979207212,-131.631254, -334.517106, 2381.410267, -0.074283, -0.091605, 0.123764, -3.069349, 0.003453, 0.395759
1442375979217337,-132.259365, -335.531187, 2382.554543, -0.068922, -0.093982, 0.117276, -3.069421, 0.003126, 0.396012
1442375979227465,-132.838519, -336.570412, 2383.712857, -0.063231, -0.095479, 0.112307, -3.070037, 0.003757, 0.396671
1442375979237596,-133.392013, -337.665326, 2384.806510, -0.061262, -0.100038, 0.111810, -3.070506, 0.003908, 0.397189
1442375979247730,-133.942122, -338.787089, 2385.896636, -0.060015, -0.103551, 0.111405, -3.070585, 0.003646, 0.397849
1442375979257862,-134.540643, -339.881505, 2386.959746, -0.058257, -0.105910, 0.110655, -3.070664, 0.003796, 0.398289
1442375979267985,-135.065742, -341.035039, 2388.008281, -0.057097, -0.108669, 0.108768, -3.069551, 0.004142, 0.398935
1442375979278837,-135.623023, -342.162294, 2388.987035, -0.056015, -0.109750, 0.104203, -3.069806, 0.004482, 0.399010
1442375979289050,-136.130718, -343.331432, 2390.017264, -0.054451, -0.109738, 0.102788, -3.070002, 0.004880, 0.399069
