1442377335762218,1826,-21,46,53
1442377335772334,1826,-25,41,53
1442377335782465,1826,-25,41,52
1442377335792577,1826,-26,41,52
1442377335802693,1826,-26,41,53
1442377335812818,1826,-26,41,53
1442377335822944,1826,-26,41,52
1442377335833067,1826,-27,40,52
1442377335843213,1826,-27,40,53
1442377335853350,1826,-27,38,53
1442377335863469,1826,-28,37,53
1442377335873586,1826,-28,37,53
1442377335883695,1826,-29,35,53
1442377335893821,1826,-29,35,52
1442377335903927,1826,-32,35,52
1442377335914011,1826,-32,35,52
1442377335924108,1826,-33,35,52
1442377335934223,1826,-31,36,52
1442377335944347,1826,-31,36,51
1442377335954444,1826,-31,36,50
1442377335965592,1826,-29,34,50
1442377335975709,1826,-29,34,51
1442377335985845,1827,-33,31,51
1442377335995983,1827,-33,31,52
1442377336006087,1827,-37,28,52
1442377336016197,1827,-37,28,53
1442377336026302,1827,-40,27,53
1442377336036413,1827,-41,27,53
1442377336046525,1827,-41,27,53
1442377336056618,1828,-41,27,53
1442377336066704,1828,-41,27,53
1442377336076813,1828,-41,27,53
1442377336086992,1828,-41,27,53
1442377336097090,1827,-36,26,53
1442377336107176,1827,-36,25,53
1442377336117265,1827,-36,25,53
1442377336127391,1827,-38,24,53
1442377336137516,1827,-38,24,53
1442377336147599,1827,-45,21,53
1442377336157657,1827,-45,21,53
1442377336167761,1827,-45,21,52
1442377336177889,1827,-47,20,52
1442377336187988,1828,-48,18,52
1442377336198116,1828,-48,18,53
1442377336208253,1828,-48,18,52
1442377336218367,1828,-52,16,52
1442377336228502,1828,-52,16,53
1442377336238624,1828,-53,15,53
1442377336248723,1828,-53,16,53
1442377336258815,1828,-56,15,53
1442377336268902,1828,-56,15,54
1442377336279022,1828,-55,14,54
1442377336289142,1828,-55,14,54
1442377336299264,1828,-52,12,54
1442377336309393,1828,-52,12,55
1442377336319493,1828,-53,12,55
1442377336329600,1828,-53,12,54
1442377336339694,1829,-57,11,54
1442377336349935,1829,-57,11,54
1442377336360050,1829,-58,8,54
1442377336370157,1829,-58,8,54
1442377336380256,1829,-57,5,54
1442377336390366,1829,-57,5,55
1442377336400452,1829,-58,4,55
1442377336410587,1829,-58,4,55
1442377336420670,1829,-63,5,55
1442377336430749,1829,-63,5,54
1442377336440833,1829,-63,5,54
1442377336450917,1829,-63,5,54
1442377336461025,1830,-68,5,54
1442377336471197,1830,-68,5,54
1442377336481296,1829,-67,3,54
1442377336491403,1830,-67,2,54
1442377336501533,1830,-67,2,55
1442377336511667,1830,-68,0,55
1442377336521809,1830,-68,0,55
1442377336531947,1830,-70,0,55
1442377336542070,1830,-70,0,54
1442377336552186,1830,-73,0,54
1442377336562297,1830,-73,0,54
1442377336572423,1830,-73,0,53
1442377336582531,1830,-73,0,53
1442377336592634,1831,-74,-3,53
1442377336602761,1831,-74,-3,53
1442377336612910,1831,-74,-4,53
1442377336623028,1831,-74,-4,53
1442377336633117,1831,-75,-4,53
1442377336643210,1831,-75,-4,53
1442377336653328,1831,-78,-2,53
1442377336663406,1831,-81,-2,53
1442377336673529,1831,-81,-2,53
1442377336683631,1832,-84,-4,53
1442377336693738,1832,-84,-4,54
1442377336703850,1832,-84,-4,54
1442377336713974,1832,-84,-4,54
1442377336724091,1832,-85,-8,54
1442377336734183,1832,-85,-8,54
1442377336744303,1832,-85,-8,55
1442377336754415,1832,-86,-7,55
1442377336764539,1832,-86,-7,55
1442377336774638,1833,-85,-9,55
1442377336787287,1833,-85,-9,55
1442377336797392,1834,-90,-14,55
1442377336807513,1834,-90,-14,55
1442377336817627,1834,-92,-14,55
1442377336827725,1834,-92,-14,55
1442377336837860,1834,-92,-13,55
1442377336847993,1834,-92,-13,55
1442377336858128,1834,-92,-11,55
1442377336868253,1834,-93,-11,55
1442377336878355,1834,-93,-12,55
1442377336888479,1834,-93,-12,56
1442377336898593,1835,-96,-16,56
1442377336908683,1835,-96,-16,55
1442377336918818,1835,-95,-13,55
1442377336928956,1835,-95,-13,55
1442377336939051,1835,-95,-12,55
1442377336949195,1835,-95,-12,55
1442377336959323,1835,-95,-11,55
1442377336969445,1835,-95,-11,55
1442377336979536,1835,-96,-11,55
1442377336989635,1835,-96,-11,55
1442377336999783,1836,-97,-11,55
1442377337009898,1836,-97,-11,55
1442377337019999,1836,-98,-12,55
1442377337030083,1836,-98,-12,55
1442377337040175,1836,-98,-12,55
1442377337050268,1836,-97,-10,55
1442377337060367,1836,-97,-10,56
1442377337070479,1836,-97,-10,56
1442377337080580,1837,-101,-13,56
1442377337090704,1837,-101,-13,55
1442377337100826,1837,-104,-16,55
1442377337110955,1837,-104,-14,55
1442377337121072,1837,-104,-14,55
1442377337131184,1837,-103,-12,55
1442377337141305,1837,-103,-12,56
1442377337151419,1838,-103,-11,56
1442377337161507,1838,-103,-11,56
1442377337171599,1838,-102,-11,56
1442377337181635,1838,-102,-11,56
1442377337191735,1838,-102,-11,55
1442377337201820,1838,-102,-11,56
1442377337211935,1838,-102,-11,56
1442377337222019,1838,-103,-11,56
1442377337232120,1839,-103,-10,56
1442377337242204,1839,-103,-10,56
1442377337252306,1839,-103,-10,56
1442377337262398,1838,-101,-8,56
1442377337272500,1839,-104,-11,56
1442377337282631,1840,-106,-12,56
1442377337292749,1840,-106,-12,56
1442377337302873,1842,-112,-18,56
1442377337312946,1842,-112,-18,57
1442377337323025,1842,-112,-18,57
1442377337333124,1842,-112,-18,57
1442377337343205,1840,-106,-10,57
1442377337353583,1840,-104,-8,57
1442377337363682,1840,-104,-8,56
1442377337373795,1840,-103,-9,56
1442377337383916,1840,-103,-9,56
1442377337394052,1841,-103,-8,56
1442377337404168,1841,-103,-8,56
1442377337414287,1841,-103,-8,55
1442377337424423,1841,-103,-8,55
1442377337434537,1841,-103,-8,55
1442377337444652,1841,-101,-6,55
1442377337454758,1841,-101,-6,55
1442377337464835,1842,-102,-7,55
1442377337474918,1842,-102,-7,55
1442377337485024,1842,-101,-7,55
1442377337496450,1842,-102,-7,55
1442377337506555,1843,-104,-8,55
1442377337516653,1843,-104,-8,56
1442377337526777,1843,-102,-6,56
1442377337536892,1843,-102,-6,55
1442377337546960,1843,-99,-5,55
1442377337557110,1843,-99,-5,56
1442377337567204,1844,-98,-4,56
1442377337577309,1844,-98,-4,56
1442377337587396,1844,-98,-3,56
1442377337597519,1844,-98,-3,56
1442377337607606,1844,-97,-3,56
1442377337617813,1844,-97,-3,55
1442377337627900,1844,-97,-2,55
1442377337638007,1844,-97,-2,55
1442377337648105,1844,-96,-3,55
1442377337658183,1844,-96,-3,55
1442377337668280,1844,-96,-3,55
1442377337678400,1846,-95,-2,55
1442377337688501,1846,-95,-2,55
1442377337698623,1846,-95,-2,55
1442377337708723,1850,-97,-4,55
1442377337718822,1850,-97,-4,56
1442377337728926,1848,-95,-1,56
1442377337739038,1848,-93,0,56
1442377337749159,1848,-93,0,56
1442377337759276,1847,-89,0,56
1442377337771341,1847,-89,0,55
1442377337781456,1848,-89,0,55
1442377337791603,1848,-89,0,55
1442377337801684,1848,-88,0,55
1442377337811780,1848,-88,1,55
1442377337821862,1848,-88,1,55
1442377337831993,1848,-88,1,55
1442377337842109,1848,-88,1,56
1442377337852208,1849,-85,2,56
1442377337862290,1849,-84,3,56
1442377337872384,1849,-84,3,56
1442377337882476,1849,-84,3,56
1442377337892568,1851,-82,4,56
1442377337902677,1851,-82,4,56
1442377337912783,1852,-82,4,56
1442377337922873,1852,-82,4,56
1442377337932967,1852,-82,4,57
1442377337943097,1853,-80,4,57
1442377337953198,1853,-80,4,57
1442377337963281,1853,-80,4,57
1442377337973374,1853,-76,6,57
1442377337983481,1852,-76,6,57
1442377337993596,1852,-76,6,57
1442377338003687,1852,-75,7,57
1442377338013789,1852,-75,7,57
1442377338023902,1852,-74,8,57
1442377338034001,1852,-74,8,57
1442377338044120,1852,-74,8,57
1442377338054220,1852,-73,8,57
1442377338064302,1852,-73,8,58
1442377338074384,1852,-73,8,59
1442377338084482,1853,-72,9,59
1442377338094594,1853,-70,9,59
1442377338104699,1853,-70,9,59
1442377338114750,1854,-69,10,59
1442377338124853,1854,-68,10,59
1442377338134970,1855,-66,10,59
1442377338145080,1855,-66,10,60
1442377338155164,1855,-65,10,60
1442377338165262,1855,-65,10,61
1442377338175349,1854,-62,9,61
1442377338185449,1854,-62,9,61
1442377338195573,1853,-61,11,61
1442377338205701,1853,-61,11,60
1442377338215798,1853,-60,11,60
1442377338225898,1853,-60,11,60
1442377338236029,1854,-58,12,60
1442377338246126,1853,-57,12,59
1442377338256184,1853,-57,12,59
1442377338266284,1854,-56,13,59
1442377338276367,1854,-56,13,60
1442377338286449,1854,-56,13,61
1442377338296525,1855,-48,15,61
1442377338306604,1855,-48,15,60
1442377338316695,1855,-48,15,60
1442377338326799,1854,-47,15,60
1442377338336882,1854,-47,15,60
1442377338347009,1854,-47,16,60
1442377338357130,1854,-46,16,60
1442377338367232,1854,-46,16,61
1442377338377345,1854,-46,17,61
1442377338387460,1854,-46,17,61
1442377338397568,1854,-44,17,61
1442377338407686,1854,-44,17,61
1442377338417784,1854,-43,17,61
1442377338427883,1854,-42,18,61
1442377338437990,1854,-42,18,61
1442377338448083,1854,-42,18,61
1442377338458234,1854,-42,18,61
1442377338468314,1854,-42,18,61
1442377338478390,1854,-39,18,61
1442377338488466,1854,-38,18,61
1442377338498563,1854,-38,18,60
1442377338508655,1854,-38,18,59
1442377338518725,1855,-29,21,59
1442377338528829,1854,-27,22,59
1442377338538994,1855,-24,23,59
1442377338549102,1855,-24,23,60
1442377338559224,1854,-26,23,60
1442377338569348,1854,-26,23,59
1442377338579463,1854,-26,23,59
1442377338590646,1854,-27,23,59
1442377338600748,1854,-26,24,59
1442377338610852,1854,-26,24,58
1442377338621005,1854,-28,24,58
1442377338631119,1854,-28,24,58
1442377338641242,1854,-26,24,58
1442377338651332,1854,-26,24,57
1442377338661412,1854,-26,24,57
1442377338671489,1854,-21,24,57
1442377338681586,1854,-21,24,57
1442377338691679,1854,-21,24,58
1442377338701774,1855,-18,25,58
1442377338711896,1855,-15,26,58
1442377338721988,1855,-15,26,57
1442377338732075,1855,-9,28,57
1442377338742193,1855,-6,29,57
1442377338752283,1855,-2,30,57
1442377338762378,1855,-2,30,56
1442377338772478,1855,-4,30,56
1442377338782577,1855,-4,30,55
1442377338792682,1855,-6,30,55
1442377338802777,1855,-6,30,55
1442377338812875,1855,-7,29,55
1442377338823007,1855,-7,29,55
1442377338833119,1855,-7,29,55
1442377338843233,1855,-7,29,55
1442377338853324,1855,-12,30,55
1442377338863429,1855,-12,30,55
1442377338873523,1855,-8,32,55
1442377338883614,1855,-8,32,55
1442377338893710,1855,-8,32,55
1442377338903823,1856,-2,34,55
1442377338913952,1856,-2,34,56
1442377338924075,1856,10,36,56
1442377338934190,1856,10,36,55
1442377338944301,1856,10,36,55
1442377338954415,1856,5,35,55
1442377338964509,1856,5,35,54
1442377338974623,1856,3,34,54
1442377338984754,1856,4,34,54
1442377338994881,1856,4,34,53
1442377339005002,1856,5,35,53
1442377339015137,1856,5,35,53
1442377339025222,1856,6,35,53
1442377339035351,1856,6,35,53
1442377339045433,1855,7,37,53
1442377339055523,1856,1,37,53
1442377339065640,1856,1,37,53
1442377339075759,1856,1,37,52
1442377339085876,1856,1,37,51
1442377339095976,1857,13,43,51
1442377339106079,1857,13,43,52
1442377339116195,1857,20,44,52
1442377339126309,1857,20,44,52
1442377339136393,1856,15,41,52
1442377339146479,1856,13,41,52
1442377339156605,1857,13,40,52
1442377339166699,1857,13,40,50
1442377339176763,1857,13,40,50
1442377339186886,1857,16,43,50
1442377339197007,1857,16,43,50
1442377339207231,1857,16,43,49
1442377339217341,1857,23,48,49
1442377339227432,1857,26,46,49
1442377339237532,1857,26,46,48
1442377339247628,1856,23,46,48
1442377339257742,1856,23,46,48
1442377339267854,1856,18,44,48
1442377339277961,1856,18,44,48
1442377339288057,1856,18,44,48
1442377339298139,1857,19,47,48
1442377339308269,1857,19,47,47
1442377339318410,1857,19,47,47
1442377339328534,1857,27,51,47
1442377339338617,1857,31,53,47
1442377339348717,1857,31,53,48
1442377339358821,1857,27,53,48
1442377339368910,1857,24,52,48
1442377339379022,1857,21,52,48
1442377339389107,1857,21,52,49
1442377339399222,1857,22,52,49
1442377339409308,1857,22,52,49
1442377339419402,1857,23,53,49
1442377339429496,1857,23,53,48
1442377339439608,1857,23,51,48
1442377339449733,1857,23,51,47
1442377339459854,1857,23,52,47
1442377339469960,1857,23,52,46
1442377339480094,1857,23,52,46
1442377339490173,1857,24,53,46
1442377339500288,1857,27,58,46
1442377339510396,1857,27,58,47
1442377339520506,1857,27,58,47
1442377339530595,1857,25,63,47
1442377339540694,1857,25,63,46
1442377339550785,1856,22,61,46
1442377339560882,1856,22,61,46
1442377339570993,1856,22,61,47
1442377339581101,1856,23,61,47
1442377339591217,1856,23,61,47
1442377339601339,1857,23,61,47
1442377339611449,1856,18,61,47
1442377339621550,1856,18,61,46
1442377339631649,1856,17,62,46
1442377339642201,1856,17,62,46
1442377339652312,1856,15,63,46
1442377339662428,1856,15,63,47
1442377339672521,1856,21,66,47
1442377339682642,1856,24,68,47
1442377339692749,1856,24,68,47
1442377339702878,1856,24,68,47
1442377339712932,1856,24,68,48
1442377339723054,1856,24,72,48
1442377339733178,1856,24,72,49
1442377339743315,1855,19,69,49
1442377339753434,1855,19,69,50
1442377339763535,1855,18,68,50
1442377339773636,1855,18,67,50
1442377339783756,1855,18,67,50
1442377339793882,1855,18,67,49
1442377339804013,1855,18,67,49
1442377339814118,1855,14,69,49
1442377339824216,1855,14,69,48
1442377339834323,1855,14,69,48
1442377339844442,1855,13,70,48
1442377339854568,1855,13,71,48
1442377339864672,1855,13,71,47
1442377339874799,1855,19,73,47
1442377339884919,1855,19,73,47
1442377339895034,1854,24,77,47
1442377339905123,1854,24,77,47
1442377339915217,1854,24,77,47
1442377339925341,1854,18,79,47
1442377339935465,1854,18,79,47
1442377339945650,1854,18,79,47
1442377339955738,1853,12,74,47
1442377339965833,1853,11,72,47
1442377339975934,1853,11,72,48
1442377339986040,1853,11,73,48
1442377339996155,1853,12,73,48
1442377340006243,1853,11,73,48
1442377340016372,1853,11,73,48
1442377340026482,1853,8,74,48
1442377340036565,1853,8,74,48
1442377340046670,1852,6,74,48
1442377340056772,1852,6,74,47
1442377340066890,1852,5,75,47
1442377340077007,1852,5,75,48
1442377340087126,1852,9,78,48
1442377340097231,1852,9,78,48
1442377340107286,1852,9,78,48
1442377340117395,1851,8,81,48
1442377340127499,1851,7,81,48
1442377340137620,1851,7,81,47
1442377340147733,1851,7,81,47
1442377340157836,1851,2,78,47
1442377340167974,1851,2,78,47
1442377340178090,1850,1,79,47
1442377340188209,1850,1,79,48
1442377340198305,1850,1,79,48
1442377340208418,1850,-1,79,48
1442377340218538,1850,-1,79,48
1442377340228670,1850,-5,74,48
1442377340238810,1850,-5,75,48
1442377340248933,1850,-5,75,48
1442377340259043,1849,-6,75,48
1442377340269154,1849,-6,75,48
1442377340279265,1849,-2,82,48
1442377340289379,1849,-2,82,49
1442377340299475,1848,-2,85,49
1442377340309577,1848,-4,86,49
1442377340319697,1848,-4,86,49
1442377340329824,1848,-4,86,49
1442377340339949,1848,-4,86,49
1442377340350077,1848,-4,86,49
1442377340360210,1847,-10,84,49
1442377340371001,1847,-10,85,49
1442377340381117,1847,-10,85,49
1442377340391251,1846,-11,89,49
1442377340401354,1846,-12,89,49
1442377340411494,1846,-12,89,49
1442377340421595,1846,-15,83,49
1442377340431706,1846,-15,83,49
1442377340441809,1846,-17,81,49
1442377340451911,1846,-17,81,50
1442377340462021,1846,-17,81,50
1442377340472112,1847,-19,77,50
1442377340482206,1846,-18,83,50
1442377340492291,1846,-18,83,50
1442377340502372,1844,-18,90,50
1442377340512452,1842,-19,94,50
1442377340522537,1842,-19,94,49
1442377340532625,1842,-19,94,49
1442377340542712,1842,-25,85,49
1442377340552796,1842,-25,85,49
1442377340562880,1842,-25,85,49
1442377340572985,1842,-28,82,49
1442377340583091,1842,-30,82,49
1442377340593192,1842,-30,82,49
1442377340603302,1842,-31,83,49
1442377340613417,1842,-32,83,49
1442377340623498,1842,-33,83,49
1442377340633594,1842,-33,83,49
1442377340643680,1842,-33,83,50
1442377340653789,1841,-33,83,50
1442377340663880,1841,-33,83,48
1442377340673968,1841,-34,83,48
1442377340684052,1841,-34,83,47
1442377340694144,1839,-38,87,47
1442377340704266,1839,-38,87,47
1442377340714355,1838,-38,88,47
1442377340724801,1838,-38,88,47
1442377340734905,1838,-38,88,46
1442377340744990,1837,-40,84,46
1442377340755099,1838,-41,82,46
1442377340765216,1838,-41,82,45
1442377340775344,1838,-41,82,45
1442377340785475,1838,-46,79,45
1442377340795591,1838,-46,79,44
1442377340805686,1837,-47,79,44
1442377340815773,1837,-47,79,45
1442377340825876,1837,-48,79,45
1442377340835969,1837,-48,79,45
1442377340846057,1837,-48,79,44
1442377340856562,1837,-49,79,44
1442377340867061,1837,-51,79,44
1442377340877170,1837,-51,79,43
1442377340887290,1836,-56,80,43
1442377340897400,1836,-56,80,43
1442377340907515,1833,-60,81,43
1442377340917638,1833,-60,81,43
1442377340927729,1834,-60,79,43
1442377340937834,1834,-61,77,43
1442377340947942,1834,-61,77,43
1442377340958192,1834,-61,77,43
1442377340968297,1834,-61,77,43
1442377340978428,1834,-65,74,43
1442377340988539,1834,-65,74,43
1442377340998650,1834,-66,73,43
1442377341008794,1834,-66,73,43
1442377341018916,1833,-69,73,43
1442377341029035,1834,-69,70,43
1442377341039135,1834,-69,70,44
1442377341049252,1834,-70,70,44
1442377341059375,1834,-70,70,44
1442377341069501,1834,-71,69,44
1442377341079623,1834,-71,69,43
1442377341089728,1834,-71,69,43
1442377341099839,1830,-85,74,43
1442377341109975,1829,-94,74,43
1442377341120066,1829,-94,74,44
1442377341130185,1828,-89,72,44
1442377341140309,1828,-89,72,45
1442377341150391,1829,-86,67,45
1442377341160524,1829,-86,67,45
1442377341170640,1829,-86,67,45
1442377341180779,1830,-86,65,45
1442377341190907,1830,-86,65,44
1442377341201045,1830,-86,65,44
1442377341211181,1830,-89,62,44
1442377341221312,1830,-89,61,44
1442377341231425,1830,-89,61,45
1442377341241540,1829,-90,60,45
1442377341251651,1829,-89,61,45
1442377341261775,1829,-90,60,45
1442377341271880,1829,-90,60,45
1442377341281973,1828,-97,58,45
1442377341292067,1828,-97,58,45
1442377341302174,1828,-104,57,45
1442377341312276,1828,-104,57,45
1442377341322373,1827,-110,54,45
1442377341332473,1827,-110,54,46
1442377341342579,1826,-111,53,46
1442377341352671,1826,-111,53,47
1442377341362815,1826,-111,53,47
1442377341372948,1826,-107,47,47
1442377341383078,1826,-106,45,47
1442377341393175,1826,-106,45,47
1442377341403283,1826,-106,45,46
1442377341413401,1826,-108,42,46
1442377341423508,1826,-108,42,46
1442377341433591,1826,-109,41,46
1442377341443700,1826,-109,41,47
1442377341453787,1826,-105,41,47
1442377341463883,1826,-105,41,47
1442377341473974,1826,-105,41,46
1442377341484069,1825,-116,36,46
1442377341494153,1824,-121,34,46
1442377341504263,1824,-121,34,45
1442377341514388,1823,-122,33,45
1442377341524536,1823,-122,33,45
1442377341534669,1823,-119,31,45
1442377341544777,1823,-119,31,43
1442377341554875,1823,-118,27,43
1442377341564989,1823,-120,25,43
1442377341575125,1823,-120,25,42
1442377341585225,1823,-120,25,42
1442377341595276,1823,-120,25,42
1442377341605363,1824,-125,18,42
1442377341615472,1824,-125,18,42
1442377341625616,1824,-126,18,42
1442377341635730,1824,-126,18,43
1442377341645809,1824,-124,18,43
1442377341655905,1824,-125,17,43
1442377341665995,1824,-125,17,42
1442377341676110,1824,-129,12,42
1442377341686212,1824,-129,12,42
1442377341696309,1823,-139,5,42
1442377341706429,1823,-139,5,43
1442377341716560,1823,-139,5,42
1442377341726674,1823,-137,2,42
1442377341736782,1824,-135,1,42
1442377341746890,1824,-135,1,41
1442377341757008,1824,-133,0,41
1442377341767093,1824,-133,0,41
1442377341777189,1825,-136,-4,41
1442377341787356,1825,-136,-4,42
1442377341797475,1825,-136,-4,42
1442377341807564,1825,-137,-9,42
1442377341817670,1825,-137,-9,43
1442377341827768,1826,-137,-9,43
1442377341837857,1826,-137,-9,43
1442377341848029,1826,-138,-10,43
1442377341858128,1826,-138,-10,43
1442377341868246,1827,-125,-2,43
1442377341878333,1827,-141,-18,43
1442377341888436,1827,-141,-18,43
1442377341898547,1827,-157,-33,43
1442377341908654,1824,-174,-50,43
1442377341918768,1824,-174,-50,41
1442377341928881,1822,-186,-62,41
1442377341938998,1822,-186,-62,40
1442377341949096,1821,-201,-76,40
1442377341959188,1821,-201,-76,41
1442377341969334,1822,-170,-53,41
1442377341979439,1822,-170,-53,42
1442377341989569,1822,-170,-53,43
1442377341999682,1825,-143,-37,43
1442377342009825,1825,-144,-38,43
1442377342019923,1825,-144,-38,44
1442377342030039,1825,-144,-38,44
1442377342040195,1826,-141,-36,44
1442377342050302,1826,-141,-36,44
1442377342060413,1826,-137,-37,44
1442377342070544,1826,-137,-37,45
1442377342080652,1825,-141,-44,45
1442377342090751,1825,-141,-44,45
1442377342100869,1825,-141,-44,46
1442377342110966,1824,-145,-52,46
1442377342121045,1824,-146,-54,46
1442377342131152,1824,-146,-54,48
1442377342141236,1825,-144,-55,48
1442377342151342,1825,-144,-55,49
1442377342161451,1825,-145,-56,49
1442377342171543,1825,-145,-56,48
1442377342181681,1825,-144,-59,48
1442377342191789,1825,-144,-61,48
1442377342201897,1825,-144,-61,47
1442377342212035,1825,-144,-61,48
1442377342222153,1825,-144,-61,49
1442377342232266,1825,-143,-65,49
1442377342242355,1825,-143,-65,50
1442377342252473,1825,-141,-66,50
1442377342262619,1825,-141,-66,51
1442377342272736,1825,-140,-68,51
1442377342282830,1825,-140,-70,51
1442377342292956,1825,-140,-70,50
1442377342303068,1825,-144,-73,50
1442377342313164,1825,-144,-73,52
1442377342323276,1825,-144,-74,52
1442377342333366,1825,-144,-74,53
1442377342343479,1825,-144,-74,54
1442377342353575,1824,-144,-80,54
1442377342363674,1824,-144,-85,54
1442377342373797,1824,-144,-85,53
1442377342383918,1823,-141,-86,53
1442377342394026,1823,-141,-86,54
1442377342404133,1823,-137,-83,54
1442377342414232,1823,-137,-83,55
1442377342424373,1823,-133,-81,55
1442377342434478,1823,-133,-81,56
1442377342444560,1823,-133,-81,56
1442377342454635,1823,-131,-79,56
1442377342464751,1823,-131,-79,57
1442377342474901,1823,-137,-95,57
1442377342485035,1823,-137,-95,58
1442377342495166,1822,-138,-100,58
1442377342505296,1821,-140,-108,58
1442377342515401,1821,-140,-108,58
1442377342525520,1821,-134,-101,58
1442377342535665,1821,-131,-97,58
1442377342545786,1821,-131,-97,60
1442377342555880,1821,-128,-94,60
1442377342565969,1821,-128,-94,61
1442377342576059,1821,-126,-95,61
1442377342586185,1821,-126,-95,62
1442377342596319,1821,-126,-95,62
1442377342606418,1821,-126,-95,62
1442377342616506,1821,-126,-95,62
1442377342626601,1820,-125,-97,62
1442377342636709,1820,-125,-97,61
1442377342646802,1821,-124,-97,61
1442377342656893,1821,-124,-97,61
1442377342667011,1821,-117,-89,61
1442377342677125,1821,-117,-89,62
1442377342687215,1820,-116,-98,62
1442377342697303,1820,-116,-98,63
1442377342707404,1818,-122,-119,63
1442377342717504,1818,-122,-119,64
1442377342727615,1818,-122,-119,64
1442377342737703,1817,-118,-110,64
1442377342747814,1817,-117,-111,64
1442377342757904,1817,-117,-111,66
1442377342768017,1816,-114,-108,66
1442377342778117,1816,-114,-108,67
1442377342788216,1816,-110,-104,66
